"1","11","12","111","112","121","122","1111","1112","1121","1122","1211","1212","1221","1222","11111","11112","11121","11122","11211","11212","11221","11222","12111","12112","12121","12122","12211","12212","12221","12222"
0,0.00190839694656489,0,0.00381679389312977,0.00190839694656489,0,0.110687022900763,0.00381679389312977,0.25381679389313,0.00190839694656489,0.463740458015267,0,0.597328244274809,0.110687022900763,0.666030534351145,0.00381679389312977,0.0114503816793893,0.25381679389313,0.255725190839695,0.0362595419847328,0.00190839694656489,0.463740458015267,0.473282442748092,0,0.108778625954198,0.597328244274809,0.625954198473282,0.110687022900763,0.17175572519084,0.677480916030534,0.666030534351145
0,0.00190839694656489,0,0.00381679389312977,0.00190839694656489,0,0.110687022900763,0.00381679389312977,0.25381679389313,0.00190839694656489,0.461832061068702,0,0.597328244274809,0.110687022900763,0.66793893129771,0.00381679389312977,0.0114503816793893,0.25381679389313,0.255725190839695,0.0381679389312977,0.00190839694656489,0.463740458015267,0.461832061068702,0,0.108778625954198,0.597328244274809,0.625954198473282,0.110687022900763,0.17175572519084,0.677480916030534,0.66793893129771
0,0.00190839694656489,0,0.00381679389312977,0.00190839694656489,0,0.110687022900763,0.00381679389312977,0.255725190839695,0.00190839694656489,0.461832061068702,0,0.597328244274809,0.110687022900763,0.66793893129771,0.00381679389312977,0.0114503816793893,0.25763358778626,0.255725190839695,0.0381679389312977,0.00190839694656489,0.463740458015267,0.461832061068702,0,0.108778625954198,0.597328244274809,0.625954198473282,0.110687022900763,0.17175572519084,0.677480916030534,0.66793893129771
0,0.00190839694656489,0,0.00381679389312977,0.00190839694656489,0,0.110687022900763,0.00381679389312977,0.25763358778626,0.00190839694656489,0.41412213740458,0,0.622137404580153,0.110687022900763,0.66412213740458,0.00381679389312977,0.0114503816793893,0.25763358778626,0.280534351145038,0.0362595419847328,0.00190839694656489,0.446564885496183,0.41412213740458,0,0.108778625954198,0.622137404580153,0.625954198473282,0.110687022900763,0.146946564885496,0.677480916030534,0.66412213740458
0,0.00190839694656489,0,0.00381679389312977,0.00190839694656489,0,0.110687022900763,0.00381679389312977,0.25763358778626,0.00190839694656489,0.461832061068702,0,0.597328244274809,0.110687022900763,0.66793893129771,0.00381679389312977,0.0114503816793893,0.25763358778626,0.280534351145038,0.0381679389312977,0.00190839694656489,0.463740458015267,0.461832061068702,0,0.108778625954198,0.597328244274809,0.625954198473282,0.110687022900763,0.17175572519084,0.677480916030534,0.66793893129771
0,0.00190839694656489,0,0.00190839694656489,0.00572519083969466,0,0.110687022900763,0.00190839694656489,0.267175572519084,0.00572519083969466,0.41793893129771,0,0.627862595419847,0.110687022900763,0.656488549618321,0.00381679389312977,0.00190839694656489,0.267175572519084,0.280534351145038,0.0381679389312977,0.00572519083969466,0.442748091603053,0.41793893129771,0,0.108778625954198,0.627862595419847,0.635496183206107,0.110687022900763,0.146946564885496,0.656488549618321,0.66412213740458
0.00106044538706257,0.00106044538706257,0.00424178154825027,0.0063626723223754,0.00106044538706257,0.0381760339342524,0.00424178154825027,0.0063626723223754,0.261930010604454,0.00106044538706257,0.409331919406151,0.0381760339342524,0.55355249204666,0.00424178154825027,0.635206786850477,0.0063626723223754,0.00848356309650053,0.261930010604454,0.267232237539767,0.00106044538706257,0.0159066808059385,0.411452810180276,0.409331919406151,0.0509013785790032,0.0381760339342524,0.583244962884411,0.55355249204666,0.00424178154825027,0.151643690349947,0.635206786850477,0.641569459172853
0.00106044538706257,0.00106044538706257,0.00424178154825027,0.0063626723223754,0.00106044538706257,0.0381760339342524,0.00424178154825027,0.0063626723223754,0.261930010604454,0.00106044538706257,0.412513255567338,0.0381760339342524,0.570519618239661,0.00424178154825027,0.630965005302227,0.0063626723223754,0.00848356309650053,0.261930010604454,0.267232237539767,0.00106044538706257,0.0159066808059385,0.412513255567338,0.429480381760339,0.0509013785790032,0.0381760339342524,0.583244962884411,0.570519618239661,0.00424178154825027,0.142099681866384,0.630965005302227,0.639448568398727
0.00106044538706257,0.00106044538706257,0.00424178154825027,0.0063626723223754,0.00106044538706257,0.0381760339342524,0.00424178154825027,0.0063626723223754,0.259809119830329,0.00106044538706257,0.429480381760339,0.0381760339342524,0.570519618239661,0.00424178154825027,0.635206786850477,0.0063626723223754,0.00848356309650053,0.261930010604454,0.259809119830329,0.00106044538706257,0.0159066808059385,0.43796394485684,0.429480381760339,0.0509013785790032,0.0381760339342524,0.583244962884411,0.570519618239661,0.00424178154825027,0.151643690349947,0.635206786850477,0.639448568398727
0.00106044538706257,0.00106044538706257,0.00424178154825027,0.0063626723223754,0.00106044538706257,0.0381760339342524,0.00424178154825027,0.0063626723223754,0.259809119830329,0.00106044538706257,0.429480381760339,0.0381760339342524,0.584305408271474,0.00424178154825027,0.617179215270414,0.0063626723223754,0.00848356309650053,0.261930010604454,0.259809119830329,0.00106044538706257,0.0159066808059385,0.43796394485684,0.429480381760339,0.0509013785790032,0.0381760339342524,0.605514316012725,0.584305408271474,0.00424178154825027,0.151643690349947,0.617179215270414,0.63626723223754
0.00106044538706257,0.00106044538706257,0.00424178154825027,0.0063626723223754,0.00106044538706257,0.0265111346765642,0.00424178154825027,0.0063626723223754,0.256627783669141,0.00106044538706257,0.43796394485684,0.0265111346765642,0.579003181336161,0.00424178154825027,0.620360551431601,0.0063626723223754,0.00848356309650053,0.256627783669141,0.259809119830329,0.00106044538706257,0.0159066808059385,0.43796394485684,0.448568398727466,0.0265111346765642,0.0381760339342524,0.583244962884411,0.579003181336161,0.00424178154825027,0.142099681866384,0.620360551431601,0.63626723223754
0.00106044538706257,0.00106044538706257,0.00424178154825027,0.0063626723223754,0.00106044538706257,0.0265111346765642,0.00424178154825027,0.0063626723223754,0.261930010604454,0.00106044538706257,0.412513255567338,0.0265111346765642,0.576882290562036,0.00424178154825027,0.620360551431601,0.0063626723223754,0.0106044538706257,0.261930010604454,0.267232237539767,0.00106044538706257,0.00848356309650053,0.412513255567338,0.448568398727466,0.0265111346765642,0.0381760339342524,0.583244962884411,0.576882290562036,0.00424178154825027,0.142099681866384,0.620360551431601,0.63626723223754
0.00106044538706257,0.00106044538706257,0.00424178154825027,0.0063626723223754,0.00106044538706257,0.0265111346765642,0.00424178154825027,0.0063626723223754,0.267232237539767,0.00106044538706257,0.411452810180276,0.0265111346765642,0.573700954400848,0.00424178154825027,0.620360551431601,0.0063626723223754,0.0106044538706257,0.270413573700954,0.267232237539767,0.00106044538706257,0.00848356309650053,0.411452810180276,0.429480381760339,0.0265111346765642,0.0731707317073171,0.573700954400848,0.576882290562036,0.00424178154825027,0.0381760339342524,0.620360551431601,0.63626723223754
0.00106044538706257,0.00106044538706257,0.00424178154825027,0.0063626723223754,0.00106044538706257,0.0265111346765642,0.00424178154825027,0.0063626723223754,0.261930010604454,0.00106044538706257,0.440084835630965,0.0265111346765642,0.547189819724284,0.00424178154825027,0.622481442205726,0.0063626723223754,0.00848356309650053,0.261930010604454,0.267232237539767,0.00106044538706257,0.0159066808059385,0.440084835630965,0.448568398727466,0.0265111346765642,0.0731707317073171,0.547189819724284,0.570519618239661,0.00424178154825027,0.0381760339342524,0.622481442205726,0.639448568398727
0.00106044538706257,0.00106044538706257,0.00424178154825027,0.0063626723223754,0.00106044538706257,0.0265111346765642,0.00424178154825027,0.0063626723223754,0.259809119830329,0.00106044538706257,0.43796394485684,0.0265111346765642,0.570519618239661,0.00424178154825027,0.630965005302227,0.0063626723223754,0.00848356309650053,0.261930010604454,0.259809119830329,0.00106044538706257,0.0159066808059385,0.43796394485684,0.448568398727466,0.0265111346765642,0.0731707317073171,0.573700954400848,0.570519618239661,0.00424178154825027,0.0381760339342524,0.630965005302227,0.639448568398727
0.00106044538706257,0.00106044538706257,0.00424178154825027,0.0063626723223754,0.00106044538706257,0.0265111346765642,0.00424178154825027,0.0063626723223754,0.267232237539767,0.00106044538706257,0.440084835630965,0.0265111346765642,0.570519618239661,0.00424178154825027,0.620360551431601,0.0063626723223754,0.00848356309650053,0.270413573700954,0.267232237539767,0.00106044538706257,0.0159066808059385,0.440084835630965,0.448568398727466,0.0265111346765642,0.0731707317073171,0.573700954400848,0.570519618239661,0.00424178154825027,0.0381760339342524,0.620360551431601,0.63626723223754
