date,date_dt,yy,mm,method,gross_ret,turnover_raw,turnover,cost,net_ret
19930129,1994-01-31,1994,1,"AP-Trees baseline (static, no TC)",0.2182929934490315,1.0,10.033843834381758,0.0,0.2182929934490315
19930226,1994-02-28,1994,2,"AP-Trees baseline (static, no TC)",0.3185362199766905,0.0,2.6943701015084534,0.0,0.3185362199766905
19930331,1994-03-31,1994,3,"AP-Trees baseline (static, no TC)",0.15616577916334173,0.0,2.4580891369399263,0.0,0.15616577916334173
19930430,1994-04-30,1994,4,"AP-Trees baseline (static, no TC)",0.1771644626988682,0.0,2.48750189640996,0.0,0.1771644626988682
19930528,1994-05-31,1994,5,"AP-Trees baseline (static, no TC)",0.06670247678290407,0.0,2.257566669124695,0.0,0.06670247678290407
19930630,1994-06-30,1994,6,"AP-Trees baseline (static, no TC)",0.07883121248015726,0.0,2.2605571999103136,0.0,0.07883121248015726
19930730,1994-07-31,1994,7,"AP-Trees baseline (static, no TC)",0.06491271779081409,0.0,10.288396952078408,0.0,0.06491271779081409
19930831,1994-08-31,1994,8,"AP-Trees baseline (static, no TC)",0.012382628413497127,0.0,2.22813278091383,0.0,0.012382628413497127
19930930,1994-09-30,1994,9,"AP-Trees baseline (static, no TC)",-0.026739246512652425,0.0,2.269833475647833,0.0,-0.026739246512652425
19931029,1994-10-31,1994,10,"AP-Trees baseline (static, no TC)",0.09986075169962032,0.0,2.5866714489735037,0.0,0.09986075169962032
19931130,1994-11-30,1994,11,"AP-Trees baseline (static, no TC)",0.18102355936395645,0.0,2.369717688675696,0.0,0.18102355936395645
19931231,1994-12-31,1994,12,"AP-Trees baseline (static, no TC)",0.060848431587080504,0.0,2.216019163503537,0.0,0.060848431587080504
19940131,1995-01-31,1995,1,"AP-Trees baseline (static, no TC)",0.23658041643480376,0.0,2.4779450274067365,0.0,0.23658041643480376
19940228,1995-02-28,1995,2,"AP-Trees baseline (static, no TC)",0.20047710108168595,0.0,2.3627382153318077,0.0,0.20047710108168595
19940331,1995-03-31,1995,3,"AP-Trees baseline (static, no TC)",0.1509998052027563,0.0,2.134924523301353,0.0,0.1509998052027563
19940429,1995-04-30,1995,4,"AP-Trees baseline (static, no TC)",0.12151333078531278,0.0,2.359771625549856,0.0,0.12151333078531278
19940531,1995-05-31,1995,5,"AP-Trees baseline (static, no TC)",0.22697624230623026,0.0,2.1480635065562206,0.0,0.22697624230623026
19940630,1995-06-30,1995,6,"AP-Trees baseline (static, no TC)",0.125036936903999,0.0,2.2334743331481226,0.0,0.125036936903999
19940729,1995-07-31,1995,7,"AP-Trees baseline (static, no TC)",0.08846362442918461,0.0,10.394441374378498,0.0,0.08846362442918461
19940831,1995-08-31,1995,8,"AP-Trees baseline (static, no TC)",0.132988177986443,0.0,2.2483523910645618,0.0,0.132988177986443
19940930,1995-09-30,1995,9,"AP-Trees baseline (static, no TC)",0.08099658179728615,0.0,2.467206025399747,0.0,0.08099658179728615
19941031,1995-10-31,1995,10,"AP-Trees baseline (static, no TC)",0.095904422911166,0.0,2.3730474153625916,0.0,0.095904422911166
19941130,1995-11-30,1995,11,"AP-Trees baseline (static, no TC)",0.02211446760797433,0.0,2.2815402767413095,0.0,0.02211446760797433
19941230,1995-12-31,1995,12,"AP-Trees baseline (static, no TC)",0.20320629515725014,0.0,2.2759456737917643,0.0,0.20320629515725014
19950131,1996-01-31,1996,1,"AP-Trees baseline (static, no TC)",0.12087120403066522,0.0,2.4408036047051236,0.0,0.12087120403066522
19950228,1996-02-29,1996,2,"AP-Trees baseline (static, no TC)",0.09825732253175502,0.0,2.417203680131931,0.0,0.09825732253175502
19950331,1996-03-31,1996,3,"AP-Trees baseline (static, no TC)",0.153129999243216,0.0,2.3808394359454366,0.0,0.153129999243216
19950428,1996-04-30,1996,4,"AP-Trees baseline (static, no TC)",0.0549750575880694,0.0,2.4360944193889678,0.0,0.0549750575880694
19950531,1996-05-31,1996,5,"AP-Trees baseline (static, no TC)",0.0047298574888649785,0.0,2.2574316375465373,0.0,0.0047298574888649785
19950630,1996-06-30,1996,6,"AP-Trees baseline (static, no TC)",-0.03424659045406312,0.0,2.200725040857018,0.0,-0.03424659045406312
19950731,1996-07-31,1996,7,"AP-Trees baseline (static, no TC)",0.08119258637460065,0.0,11.431946140736532,0.0,0.08119258637460065
19950831,1996-08-31,1996,8,"AP-Trees baseline (static, no TC)",-0.018645736517571516,0.0,2.43850615835952,0.0,-0.018645736517571516
19950929,1996-09-30,1996,9,"AP-Trees baseline (static, no TC)",0.14624833069704293,0.0,2.4768237796191332,0.0,0.14624833069704293
19951031,1996-10-31,1996,10,"AP-Trees baseline (static, no TC)",0.10914069757030254,0.0,2.1883811543200045,0.0,0.10914069757030254
19951130,1996-11-30,1996,11,"AP-Trees baseline (static, no TC)",-0.04739363099978149,0.0,2.3878634531036926,0.0,-0.04739363099978149
19951229,1996-12-31,1996,12,"AP-Trees baseline (static, no TC)",0.014891328983546975,0.0,2.2741361834863687,0.0,0.014891328983546975
19960131,1997-01-31,1997,1,"AP-Trees baseline (static, no TC)",0.1637478770540405,0.0,2.405903432972316,0.0,0.1637478770540405
19960229,1997-02-28,1997,2,"AP-Trees baseline (static, no TC)",0.10962029315277995,0.0,2.5016935167551138,0.0,0.10962029315277995
19960329,1997-03-31,1997,3,"AP-Trees baseline (static, no TC)",0.15142386859125756,0.0,2.1311274444429054,0.0,0.15142386859125756
19960430,1997-04-30,1997,4,"AP-Trees baseline (static, no TC)",0.028865841826271187,0.0,2.2591970833335555,0.0,0.028865841826271187
19960531,1997-05-31,1997,5,"AP-Trees baseline (static, no TC)",0.194184864561078,0.0,2.454180896734459,0.0,0.194184864561078
19960628,1997-06-30,1997,6,"AP-Trees baseline (static, no TC)",0.20202189093957765,0.0,2.4454596805564552,0.0,0.20202189093957765
19960731,1997-07-31,1997,7,"AP-Trees baseline (static, no TC)",0.14801026115389293,0.0,10.738379073094166,0.0,0.14801026115389293
19960830,1997-08-31,1997,8,"AP-Trees baseline (static, no TC)",0.08899816751870529,0.0,2.328069844316744,0.0,0.08899816751870529
19960930,1997-09-30,1997,9,"AP-Trees baseline (static, no TC)",0.10568444005257525,0.0,2.037837860684644,0.0,0.10568444005257525
19961031,1997-10-31,1997,10,"AP-Trees baseline (static, no TC)",0.11203411493179108,0.0,2.254429834280298,0.0,0.11203411493179108
19961129,1997-11-30,1997,11,"AP-Trees baseline (static, no TC)",0.12143620960534462,0.0,2.395630018399957,0.0,0.12143620960534462
19961231,1997-12-31,1997,12,"AP-Trees baseline (static, no TC)",0.00858011911466305,0.0,2.2205564143508103,0.0,0.00858011911466305
19970131,1998-01-31,1998,1,"AP-Trees baseline (static, no TC)",0.0750970345644868,0.0,2.5395646608698903,0.0,0.0750970345644868
19970228,1998-02-28,1998,2,"AP-Trees baseline (static, no TC)",0.17662022447286746,0.0,2.45013564159258,0.0,0.17662022447286746
19970331,1998-03-31,1998,3,"AP-Trees baseline (static, no TC)",0.14147785225611392,0.0,2.1881372187580084,0.0,0.14147785225611392
19970430,1998-04-30,1998,4,"AP-Trees baseline (static, no TC)",0.12246538538718174,0.0,2.271083533161647,0.0,0.12246538538718174
19970530,1998-05-31,1998,5,"AP-Trees baseline (static, no TC)",-0.019037630252728133,0.0,2.2354314230716903,0.0,-0.019037630252728133
19970630,1998-06-30,1998,6,"AP-Trees baseline (static, no TC)",0.11092686101875308,0.0,2.2887285885624733,0.0,0.11092686101875308
19970731,1998-07-31,1998,7,"AP-Trees baseline (static, no TC)",0.14904795188549635,0.0,10.304320471814854,0.0,0.14904795188549635
19970829,1998-08-31,1998,8,"AP-Trees baseline (static, no TC)",-0.04766866826340812,0.0,2.4896240624612407,0.0,-0.04766866826340812
19970930,1998-09-30,1998,9,"AP-Trees baseline (static, no TC)",-0.056218505772428026,0.0,2.2072243690975126,0.0,-0.056218505772428026
19971031,1998-10-31,1998,10,"AP-Trees baseline (static, no TC)",0.07321764861388817,0.0,2.569004459138178,0.0,0.07321764861388817
19971128,1998-11-30,1998,11,"AP-Trees baseline (static, no TC)",0.1605938298959754,0.0,2.3586083177927915,0.0,0.1605938298959754
19971231,1998-12-31,1998,12,"AP-Trees baseline (static, no TC)",0.007572442022966242,0.0,2.2135919443260854,0.0,0.007572442022966242
19980130,1999-01-31,1999,1,"AP-Trees baseline (static, no TC)",0.1619784208959227,0.0,2.799015444214886,0.0,0.1619784208959227
19980227,1999-02-28,1999,2,"AP-Trees baseline (static, no TC)",0.1345178018755112,0.0,2.5920546971197247,0.0,0.1345178018755112
19980331,1999-03-31,1999,3,"AP-Trees baseline (static, no TC)",0.038718858235892925,0.0,2.326715202817822,0.0,0.038718858235892925
19980430,1999-04-30,1999,4,"AP-Trees baseline (static, no TC)",0.08493708103801723,0.0,2.444772163449074,0.0,0.08493708103801723
19980529,1999-05-31,1999,5,"AP-Trees baseline (static, no TC)",0.09999181039522896,0.0,2.2197681791293182,0.0,0.09999181039522896
19980630,1999-06-30,1999,6,"AP-Trees baseline (static, no TC)",0.10661621345582446,0.0,2.1838430584552135,0.0,0.10661621345582446
19980731,1999-07-31,1999,7,"AP-Trees baseline (static, no TC)",0.16661915713647188,0.0,10.644611568913707,0.0,0.16661915713647188
19980831,1999-08-31,1999,8,"AP-Trees baseline (static, no TC)",0.15288190347083586,0.0,2.6293498840382115,0.0,0.15288190347083586
19980930,1999-09-30,1999,9,"AP-Trees baseline (static, no TC)",-0.03912380735863957,0.0,3.072652022607395,0.0,-0.03912380735863957
19981030,1999-10-31,1999,10,"AP-Trees baseline (static, no TC)",0.03786851062793558,0.0,3.3785487613011327,0.0,0.03786851062793558
19981130,1999-11-30,1999,11,"AP-Trees baseline (static, no TC)",0.16116783743963467,0.0,3.0501167443718513,0.0,0.16116783743963467
19981231,1999-12-31,1999,12,"AP-Trees baseline (static, no TC)",0.17612701922692836,0.0,3.311486084202377,0.0,0.17612701922692836
19990129,2000-01-31,2000,1,"AP-Trees baseline (static, no TC)",0.093583053278796,0.0,3.0672102674093353,0.0,0.093583053278796
19990226,2000-02-29,2000,2,"AP-Trees baseline (static, no TC)",0.1552745959695034,0.0,2.9566218431243114,0.0,0.1552745959695034
19990331,2000-03-31,2000,3,"AP-Trees baseline (static, no TC)",0.08737489258893255,0.0,2.629521625585819,0.0,0.08737489258893255
19990430,2000-04-30,2000,4,"AP-Trees baseline (static, no TC)",0.03533292029161418,0.0,2.974429915233773,0.0,0.03533292029161418
19990528,2000-05-31,2000,5,"AP-Trees baseline (static, no TC)",0.08224508510192637,0.0,2.7627713412225545,0.0,0.08224508510192637
19990630,2000-06-30,2000,6,"AP-Trees baseline (static, no TC)",0.10675921318407354,0.0,2.5559632528494216,0.0,0.10675921318407354
19990730,2000-07-31,2000,7,"AP-Trees baseline (static, no TC)",0.11785552007602162,0.0,10.247882401318416,0.0,0.11785552007602162
19990831,2000-08-31,2000,8,"AP-Trees baseline (static, no TC)",0.06287258660098492,0.0,2.4822253350571635,0.0,0.06287258660098492
19990930,2000-09-30,2000,9,"AP-Trees baseline (static, no TC)",-0.04763667378241834,0.0,2.5270882124923437,0.0,-0.04763667378241834
19991029,2000-10-31,2000,10,"AP-Trees baseline (static, no TC)",0.0595203945570734,0.0,2.6034199494869212,0.0,0.0595203945570734
19991130,2000-11-30,2000,11,"AP-Trees baseline (static, no TC)",-0.06693172555644136,0.0,2.662089544789886,0.0,-0.06693172555644136
